,nama_tempat,rating,jumlah_ulasan,alamat,link,thumbnail,kategori
182,Museum Letjen Jamin Gintings,4.6,326,"3G6C+964, Suka, Kec. Tigapanah, Kabupaten Karo, Sumatera Utara 22171, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJzaeGrYOqMTARprk80XVYk-8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5HaDXsCq7rCHDh9KqDBfcDoc2fSVePWmAl4S8WDmVKwLAxJum4P4upW8_iNHki9w7gvCgEDUk371nTiHUWP4cZJQ_bMp7M39XaCZ-7OmRN1gCDAjPRwxC6w4bKayC10lRQRD5Fg=w138-h92-k-no,Wisata Budaya dan Sejarah
183,Tjong Yong Hian Gallery,4.4,87,"HMP9+GJG, Jl. Kejaksaan, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJte58l9ExMTAR6qHrIZChoSk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqHTf_gtGtsbwufaXoAaXSpoeCt7e67xuVrlDo9vrhccDFAnL3BEvbderAXWg1rV-RSySZVbNDPLbx_azKk36d7zN36i5bLwB_jSJ1-Bcnp_IlXASndtRnaTgKbnv--5prBhJMv=w122-h92-k-no,Wisata Budaya dan Sejarah
184,"Wisata Desa Budaya To joyo ""SUGENG RAWUH""",5,1,"GXFF+2M9, Jl belimbing, Melati Dua, Kec. Perbaungan, Kabupaten Serdang Bedagai, Sumatera Utara 20986, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJi_LYOL1FMTARBWP5Fyp-LNw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrVIXZ5oZYwnQydZwpb4Fw3IqR47J8h8_qeQUSHnpX7k61_Ev-Emx7YfidtPvCf-mfkJGFr1sLtm-3ieXRdL4wIfj-2YtclA3jlr6eo_0fEHVcXgHFHjocAnHfWcqbUs_GfsbQ4=w194-h92-k-no,Wisata Budaya dan Sejarah
185,Tugu Toga Aritonang,4.5,395,"Desa, Dolok Martumbur, Muara, North Tapanuli Regency, North Sumatra 22476, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJZbdkPOwbLjARl30-rDey_iY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzJylQTCdix9xANfcsdDCL9lxv_WjwErTy4ylFuZAhNu0rkVa6UmpFN1GP1YTqT8gFlwbC8qWyxnqio_cuh8BJZngZFC9DhwXzjLcO5k1YTNrYg7QM9ApXnyYqIBLU89EnIACl=w80-h106-k-no,Wisata Budaya dan Sejarah
186,Wisata Batu Katak,4.2,363,"Batu Katak, Kec, Jl. Utama, Lau Damak, Kec. Bohorok, Kabupaten Langkat, Sumatera Utara 20774, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJi6DMGaTPMDARkSUFDfQE1ZU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdUUlvtQcgZtoOy8BsWOHn7XEM652W0zPZ-Rdbhw1hXhry4ibo7EukNFDgf6LaM5Ue1b9j8VVH8khw-XfcbBWXi3Mpf4wcDE8evvn15AHXd2PTv-QOCYCni8o_uzKQ0c0ymxQ=w153-h92-k-no,Wisata Budaya dan Sejarah
187,"Oud Médan , Warenhuis",4.6,40,"HMQG+7M5, Jl. Hindu, Kesawan, Medan Barat, Medan City, North Sumatra, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJY-19wTcxMTARSXc_epiWwJE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noYEgzulZkX6GknhRfTpORKblS7ftMCo6vMqIe__gA6cLRS_0rcpJmr6dqh2SsEL6xYuk_Tbzy39YExw0c1EmqNpmBQlnPF9drijVMQ5sbcU_g98Oh_RLzgJ4VwP4luLVGWwRE=w92-h92-k-no,Wisata Budaya dan Sejarah
188,Tugu Perjuangan Berastagi,4.5,2627,"5GV5+VH2, Jl. Listrik Atas, Gundaling I, Kec. Berastagi, Kabupaten Karo, Sumatera Utara 22153, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ1dLrqO0CMTAR_ksZg9viNbE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqlQM9uYVkDWQkeA8JBDhWfO1doPOFGu2a1sJ1VCGmhYY4iVs1TnqBYzlUb0Ctb8nea-opORHAprynEPJWHZKxtW1BZMqkdK14yNduXMLeKoHIxO2ulGAv0pNxPIBle3Ifj0SkZ=w80-h106-k-no,Wisata Budaya dan Sejarah
189,Museum Daerah Deli Serdang,4.4,293,"HV28+WGQ, Petapahan, Kec. Lubuk Pakam, Kabupaten Deli Serdang, Sumatera Utara 20517, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJo_Wv4W5IMTARaxYL_Dc_BVM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npRL6DMroJAbXqnNgu7QxeXfflZXmzkKHRyFzqDqg0MDGKOg8iH63_Pxe3QFGqoXv8qEhKvy2iBem1NSC1xyOZQvRVnAXz388cVM5hCEozp_UQZzP4D5zQl4bhR-uzBT5RpG4vshA=w163-h92-k-no,Wisata Budaya dan Sejarah
190,Museum Situs Kotta Cinna,4.2,217,"PMF4+5PV, Jl. Kota Cina, Paya Pasir, Kec. Medan Marelan, Kota Medan, Sumatera Utara 20254, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ8ZatBZ_SNjARuNzsXtLdcwQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSSbJwWovb2K211lF4ZcfNhYHwfp_jl5fmjYt3rkHoO-rwvzKI0W9L6-fWxMoh6A4ca1lA1LpO9Idcu1rKtrLfG4FVxeQSCCt0zOaMJO4FQNUqzk0eoG95BY0oFbeV0pYdNNReCw=w138-h92-k-no,Wisata Budaya dan Sejarah
191,Istana Maimun,4.3,1410,"Jl. Brigjend Katamso No.370, Sei Mati, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20214, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJr27Ah0QxMTARrEQbeT2JR98,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRhyHTvgFhs1zSMnVzOInmE_UfYfxMdWX4XSb-p_kKbsd77pN662JlHrVADsUg7T5OX_w4JOPrhOCInOBfboDoqBgwJ7iRvJAGkJDZXMF3M7WhKH_ox86UQrsyWbXPaKsMNBAS4Q=w80-h106-k-no,Wisata Budaya dan Sejarah
192,"Menara "" Hindia Belanda "" Tirtanadi",4.6,164,"HMJP+V2H, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJIZoB47QxMTAROnD5LxzyTKQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noevs6etB-fFrilFCr9hUsoMG_kshTU2zquBS2tZMIxNI4lHutwEsRKwxSD1Z1eQUYYIlwe00HbI8Uxqead_306NumspQzi32ZLiGjz6vl_z11V2-U6fJOHVvwmLQ2UTiPF95T3=w80-h106-k-no,Wisata Budaya dan Sejarah
193,Tugu Titik Nol Peradaban Islam Nusantara,4.4,833,"2C53+86R, Ps. Batu Gerigis, Kec. Barus, Kabupaten Tapanuli Tengah, Sumatera Utara 22564, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJTx47mtOzLzAR5IUg-w2s31M,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqdSobNG0nkeAE9DJsgBY0Jml0OqMS14DTFAAf-OD4AdhC2MLjpSqHe1Kl__b-OfYazoovHs7vUEayxeIu3WIHe_l_lHIS6gtHRy2svf5FrkZgc_EBVqrzX0raqJ1kkur4hhBKd=w122-h92-k-no,Wisata Budaya dan Sejarah
194,Taman Budaya Sumatera Utara,5,1,"HJWJ+7PH, Jl. Gatot Subroto, Sei Sikambing C. II, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJedD1N3MvMTARHjsNLbk2Y4U,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr4B_0fdrremcJ-W5vBk_BE0I2VJu1uNebAQMPhHN6DoVilxau9seaTFetWByrpLutiILqF5xIwj1a-bssAsM8w8883RqIHdrGCyb47OBj7ydF39W3I1n_-Uw4jnb0U6xawTVGa=w138-h92-k-no,Wisata Budaya dan Sejarah
195,Candi Bahal I,4.5,288,"CP5G+PM7, Desa Bahal, Padang Bolak, Sibatu Loting, Kec. Barumun Tengah, Kabupaten Padang Lawas Utara, Sumatera Utara 22741, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJq6qqqqpGLDARJymyTFer7fc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrHO5dtO65OKEE7qj9wuCjuoca_ZapmdAW1BiaQ69NbqfgLTKxogwJ2hyrCUSPI4eami2N6AtQNFZd7-GNapQtiuaECnVzaR6n7Q5z4kKeyqBM5jKNQ-MllzIsUg0HWDR_hWQfl=w80-h106-k-no,Wisata Budaya dan Sejarah
196,Batu Gantung,4.5,688,"MWQF+9P3, Lake Toba, Kabupaten Simalungun, Sumatera Utara 21174, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJO4-1RonrMTARirgjVrXCtcs,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nplGCsNOjiKYgBFpLG1x6L5pIl9Nboks8c8npBtLMkmIVI-9NviJ0xlUo369R5tUvKCqhmvNj6nKvM5HV96e9FsHwjbVI0RudI3qIft9XkmLMDFTuPHV1AppVXcOTUPqXXDaRzM=w122-h92-k-no,Wisata Budaya dan Sejarah
197,Museum Simalungun,4.2,256,"X336+PC8, Jalan Jenderal Sudirman P, Proklamasi, Kec. Siantar Bar., Kota Pematang Siantar, Sumatera Utara 21144, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJq8B4OFmEMTARe95ejXCLSWQ,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nobIoK4Y0vBJkCgU-NV5euB-ymYjktnTxYwKIqugTPaG6quTiQyEeKzUBt8JntiKgDzOuYZvH7zUwaAzXilEJ_34PjQ2eM9VIZEI6phWxBS6Z1TJduwwCI43R7hMXg7P-ASwrYA=w122-h92-k-no,Wisata Budaya dan Sejarah
198,Vihara Gunung Timur,4.7,544,"Jl. Hang Tuah No.16, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJz_41qy0wMTARGhpYhUhdZAE,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMmnq2R-Y5y9KjL53SO4Z80_JyWiB7y_4Qsu9_5h3GymKKsO9BfYCoFzhhvzu4__Zw0Tfq-mgkVgnLMbLEIrHdQEDJVc7mbvE7EmHLt1gkz8oHVH6yz9AAnW427SJRRwB5KIB_=w122-h92-k-no,Wisata Budaya dan Sejarah
199,Adipura Monument,4.3,551,"JM49+MP5, Jl. T. Amir Hamzah, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJhZIqweUxMTARMUOS58Lyrbs,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq8VfLdpUss6QHq7ieWNo-kjZZ1fhL0NwqtSJyu2wqNRAwjhnytBeiVu__TVGet0SnawqNxoUKTcOBRcd9RCGZjNTNsiJ63Gt8sqQAMMzh___eHgMZs5hU0A4PZn6OUxAztzOJ9xg=w163-h92-k-no,Wisata Budaya dan Sejarah
200,Medan Edu Fun,4.8,119,"Tuntungan I, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20353, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJZ6WaAqsnMTARBCZ7rx8kstk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noE53VPPMR5N1lzCsl9YJ4HBQ_-rA8vJr9FXepHR7b_pSRuO-N0hJce1aqxNlKnJ07a3NmQWCGi0vXGQm3UCvoDpztAwsnr2ZFRKG4bOPtNk62-qbcQpvfi4-FJPculvXCLsyBP1A=w122-h92-k-no,Wisata Edukasi
201,Prima Wisata Edukasi Desa Selemak,4.2,248,"Jl. Ustd. H. Abdul Khadir Nuh, Klumpang Kb., Kec. Hamparan Perak, Kabupaten Deli Serdang, Sumatera Utara 20256, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJwbXj8fzTNjARppwaKE4znHA,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no2CFJU5VL3dFU4v_Z43bpIgH7q-1g9cmZ3IBCWpSxoZF08CoNGMMYHP_iOYfxGwByK7ScLJWwUn5-lvA2_DFttgGwyZfupcHl1Fz4D88C43Lwq26nKm924psIkuX4EoANJrHYF=w122-h92-k-no,Wisata Edukasi
202,Avros Park,4.4,1807,"Jl. Avros No.60B, Kp. Baru, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20218, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJBYPxkmswMTARvvZxIMuf9pI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodDhICrRVXCQ00mUiPkRTeUJ8tjjvkfuky6bAveeI4We8YKS_-JFZVzHLpkF5NJxEtGbT3Iqh_AreVzMUjuTipBBnfbKxdAEumkKTroten-hrQtkuVmGN00R-dbY8g5GEysVOv=w164-h92-k-no,Wisata Edukasi
203,Dusun Kreatif,4.5,585,"Jl. Besar Delitua Biru Biru, Mbaruai, Kec. Sibiru-biru, Kabupaten Deli Serdang, Sumatera Utara 20358, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJNdRPel46MTARtAsErypbFAM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4SEALB-U-koohDJTJ91ns8DziIYO4J7Z6W0TiIbCdBtVEhY_YFIZeFdxE1b-694XhOZ_lTg5_GT-1gUuAOibZhOiWjNLERPyslqIY6WHQRme7xiuAJnV2Z8y3Y4CoaK-1z-Zn=w122-h92-k-no,Wisata Edukasi
204,Kidsnesia (Pusat Edukasi TK & SD),5,12,"Komplek Puri Zahara 2. 3, Jl. Bunga Rinte No.Raya Blok R, Simpang Selayang, Kota Medan, Sumatera Utara 20135, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJZz6zAuIlMTARysmjn_zS0pg,https://lh3.googleusercontent.com/p/AF1QipP8TmtL8MOZvgt9zzUXs3oqJShgVOgn8BvyusY=w122-h92-k-no,Wisata Edukasi
205,Wisata Sawah Pematang Johar,4.3,1216,"Jl. Johar Raya Gg. Tanah Wakaf Dusun VI, Pematang Johar, Kec. Labuhan Deli, Kabupaten Deli Serdang, Sumatera Utara 20373, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJgRX8qv0zMTARklVWHQ2R1w4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrAayRWBn0cwKzHagJvundOmW3j3c2-bNsLa8wHm9Lk-a8jE8QfPW8rfKBg7nWggsQxi5xC-od6IUljyfnm2VEu5RdPNCFnFSi9LdP0ri-xPs40-21RQJqNFDNCgul6kIHfqxfv=w163-h92-k-no,Wisata Edukasi
206,Kebun Efi,4.4,3747,"Jl. Kabanjahe - Siosar KM.13 Siosar, Sukamaju, Kec. Tigapanah, Kabupaten Karo, Sumatera Utara 22171, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJp26nEMRUMDAREmTzWVgwizM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noSA0s-z8UMahUsME_r31jghUJ8FmnoiZsjt_oDMBrlLFKS_9vRuJTJGnUAT9h-Z6Ajty9tF3od84Owc0eOIS-cKz4et3q4yTOC_Ys1hruiqQXsEQwYzXomqy-BeBJqizKqTRg=w80-h106-k-no,Wisata Edukasi
207,Tempat Edukasi TK (Saparunesia Trip),5,2,"Perum puri Zahara2, Jl. Bunga Rinte No.Raya blok R 3, Simpang Selayang, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ_ZXxj2olMTARPYArcNrr0aI,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X2jndtln_fXDnm4BCT_vUw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=227.33109&pitch=0&thumbfov=100,Wisata Edukasi
208,Rahmat International Wildlife Museum & Gallery,4.6,2858,"Jl. S. Parman No.309, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ1dAecNAxMTARgTc1MDi9n3g,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPMpTeOUHMpVbeNNUOesvqA8MS-zcKzx0JpMNpfVVI2BoIgucD-Vm2SExXOuKiTd0JCu0SID3-_yASPqdKYcvBpLzF5cAEB0W2IgVvTmkA-QAv0EfLPoWUKLCSucq2I9LCPXJE=w184-h92-k-no,Wisata Edukasi
209,Central Park Zoo & Resort,4.5,3781,"20, Jl. Jamin Ginting No.Km, RW.4, Sugau, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20353, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJA7rMLmojMTARzMK3KUm0dcw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHFFuwjT7KCeTD_wjYBtJGrtC9L6taqCOKrQJYwwy3TxWBPlsT1iesinDX6mR0BVzfihABnH21AaF4B1a26KVJIfvbXvFkm6VwHJX62J9Dy5R3biz-YT8sX8yD355j3U51Bhzuew=w138-h92-k-no,Wisata Edukasi
210,Museum Perkebunan Indonesia (MUSPERIN-1),4.5,464,"Jl. Brigjend Katamso No.53, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20215, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJLYU6BUkwMTARWh0rUZ7Vvas,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCztGJqADi3uMlIW2G3aXx7lMlsHGSRMJWL9O84B8oCZFtprIoNjKGAjKlFRh4V6uwlKg8DZbe7QcmSTkBcLht2QG0iAYcZjHKdzZwcna3BkSgWFStRP5ydMftHtnfuqzcVaY=w138-h92-k-no,Wisata Edukasi
211,Ekowisata Mangrove Sicanang,4,417,"QM52+7QR, Jl. Pulau Sicanang, Belawan Pulau Sicanang, Medan Kota Belawan, Kota Medan, Sumatera Utara 20414, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJUYZBrXPSNjAR85zIt-6Bu7c,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noFhbSjDEylBFkcFJCyb7u0QXLGcqndp0JRU7mwfHt79fX5-vETB3dSIuo9vZf7U0JyUcTbtcAAIUx17jiQbqb4qM2Y96pbnQPJnlxfk9zAkuhdeMNd2w3cp_RnSO7JflkMcLqu=w162-h92-k-no,Wisata Edukasi
212,Ladang Edukasi - Mitra Outing Class Anda,4.7,117,"Jl. Jati Ps. IV Gang Harjo, Sei Mencirim, Kec. Sunggal, Kabupaten Deli Serdang, Sumatera Utara 20351, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ-2x0VPopMTAR0yeLICJuXRc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvlXMMHIl0F7zK8K6Sh2xtIgVsPpxBopwgBDmt0d1hYRXOWTTleYEgFNuzdsUS9cob9G-lOnbDaufCRHHKGOmIm3JnF5fCU_ihLicjwFDYAqXMKvs5EQZ2am308i3FVx-uFzua=w122-h92-k-no,Wisata Edukasi
213,Wisata Punden Rejo,4.3,327,"Gg. Benteng, Punden Rejo, Kec. Tj. Morawa, Kabupaten Deli Serdang, Sumatera Utara 20362, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJ-YL9vVhJMTAR3v0zXTnivIw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrw_dsUH_gSMd5JcuM-NB-zUH-Uqogs-rtSfXH7M-rRZ3pa49stLcGe_7BKECtdbYtneoH7WoJ2LNGXdO7_M-kx3MabBZGz4TVP4BUt8yeiVHec4jjOXTCBXMtVhF4f9a91nPQ4=w163-h92-k-no,Wisata Edukasi
214,Taman Wisata Kera Sibaganding,4.4,182,"MWVG+3RJ, Sibaganding, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJD4i7VHbsMTAR0kX-5UsSKCk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npZsCTFKTytxRGE9LybRdXZYe0wpZWzUwusy8N122EvkayHqFKSUaPHH-v-dOcnBTmtTcQGKtngplLsWxUadDJbaf-GwpzHQLm5WJ4lVMVLEG9gVLHOkaFeySTpX0GC8MssfXMiFw=w163-h92-k-no,Wisata Edukasi
215,Taman Edukasi Binjai,4.5,50,"HF7P+PGP, Gg. Cemp., Tanah Seribu, Kec. Binjai Sel., Kota Binjai, Sumatera Utara 20734, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJRXbQ9yAoMTARICMLOippE5U,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no59iGnYktf3uapbQqeWZxPKkIk9Poc8oPlOh76vAkHOiWD_tSJRQxcJ7gZ-TfWn4UrKYBQgtIta1h4h3OH_ef22CNoBPtqeXhXuB5WF4I7sogUzbtxqeEwMoHjjffKXzHY0Wdm=w163-h92-k-no,Wisata Edukasi
216,Kampung Ladang Outbound,4.4,1162,"Jl. Besar Tj. Anom Tanjung anom, Namorih, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20553, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJJbl_Rs4lMTAR7nIE26Xsl54,https://lh3.googleusercontent.com/p/AF1QipM1Yb20gPz9NCHOafLeMzpWKQHFCd7I_4ap9rc=w122-h92-k-no,Wisata Edukasi
217,Kandang Rusa - Universitas Sumatera Utara,4.3,748,"HM84+MJH, Padang Bulan, Kec. Medan Baru, Kota Medan, Sumatera Utara 20222, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJeUQrItkvMTARg7QnkT1IDaM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrkoGMZ1UUpXFh6Gk-eCXP5XSalK1_Hj_RhQTQIPD6DehtGLu5a3hjPl9hLmwiY6y2rnF_fH4b5MwdWgXSSbVDqiw_W0k68QgUU-N5Vq05dpXm83eqv5OfAGQBzGIzvysZZMxM=w163-h92-k-no,Wisata Edukasi
218,Agrowisata Paloh Naga,4.4,383,"Jl. P.Naga, Denai Lama, Kec. Pantai Labu, Kabupaten Deli Serdang, Sumatera Utara 20553, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJYRBvNsNNMTARhVAsIBpofls,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPgNJTl6X-BGRJ4gpOz-TlJ0kn3XgIOzH5KzMYtnRYgcXpzubCydkNTIsOR2MlL4czmKpf2dr_t4gwt7Z_v--yqDgFcnMTvxnm-99ox03wtBtYpACSZEgcDdH-4VWX-J3KPfSu=w122-h92-k-no,Wisata Edukasi
219,Taman Eden 100,4.5,440,"Taman eden 100 Lumbanrang, Ps. Lumban Julu, Kec. Lumban Julu, Toba, Sumatera Utara 22386, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJuRnRlnPwMTARU8j-LqvwRlo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrTFoZhRdcGo1rRgOgLowxQC2cvhF6vaOYVz6AV_2L4dnMKIN5iEtD6bW6LBwCHeRlWrnwnoh6QlG7Bl8vm9HCTN8E0NUPN3N0kc0-0vKqDwPweLMmVCFoBaIQs0_mCc_34UVBB=w122-h92-k-no,Wisata Edukasi
220,Taman Biro Rektor Universitas Sumatera Utara,4.6,325,"USU, Kompleks, Jl. Dr. Mansyur, Padang Bulan, Medan Baru, Medan City, North Sumatra 20222, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJR3H6JNkvMTARhG6tc8rCkYw,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq7VS4FmyaZSkwMVl48OdlFunQQfIo10IcytimN0ARJdEdcK9QrTdo9T284ht0IhdkhlQBwAxKbEKn_tfonUOkyJJO20hiRdZ2-f-d8BYc6X5gn0y6gPRVV_VdUzL0mtsX7yVhy=w122-h92-k-no,Wisata Edukasi
221,Taman Wisata Alam Sibolangit,4.5,486,"8HJJ+297, Sibolangit, Kec. Sibolangit, Kabupaten Deli Serdang, Sumatera Utara 20357, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJOU0cNjAZMTAReUxDRaBj-Bo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npa9JyETBLIt9EaszvtnKX_dyyPvxWVlDlv4arErEkhaUfYCMPdmkhjdFF9ehHDFuuhf5lG-cGM0EGmmhNzt79fg87JV7BOf5ULaFjzZ4KKBsrpd6Cbt9waOBRm_cBILtYU_G-IGA=w122-h92-k-no,Wisata Edukasi
222,Sibiobio Adventure Park,4.1,275,"G62G+3P, Huraba, Sibio-Bio, Angkola Timur, Tapanuli Selatan, Sibio-Bio, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22733, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJB38caYEfLDARyfTtjwyRF-4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no11V5_cU335aNPqN7mZn4j0w8cU2l1Xtfc7C-0Gxga7soDnTLxpjUrtEhfe36ifIiVyAVmMHhoKh1kQpz-wuG2cLzZzYS3Hl5GzGY0lPAoTE5VkGvPIuup5NEmXcoCiOvlRwK7dA=w163-h92-k-no,Wisata Edukasi
223,T.GARDEN Little Bali in Medan,4.2,1212,"Jati Kesuma, Kec. Namorambe, Kabupaten Deli Serdang, Sumatera Utara 20353, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJFzkJ0JskMTARr9bx-u9LvVU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrHgCAugNfOOEZcYuTs8wKHcO3I8rAmR9iR_uo9hiwDkmeuyDJY7zh6Jc7H2qWUVAekc4atkD6vbKgQxJqLnzLfEWyS1YcY3GAfjUc8yUaxYvXbb8Mz_S3eTmXHjXyoAOrlY5QuBA=w122-h92-k-no,Wisata Edukasi
224,Air Terjun Sikulikap,4.5,2961,"6GWM+5HH, Desa Doulu Kabupaten Tanah Berastagi, Martelu, Kec. Sibolangit, Kabupaten Karo, Sumatera Utara 20357, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJx0-3Wt0cMTARKZOuQJM9aHI,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqprGfOpeX0bkZVZTe0rntUlPyt1yz55PWoQlK5BB4tKEPOYAduh1ylqljMoQp3beXORXCAKwSH7MZ4FRwQU0Ay4UIfWBkK7tpjoCGGKkXi53Ed7a3azamWqJf2WNGHMamnvW71=w163-h92-k-no,Wisata Edukasi
225,Museum Negeri Sumatera Utara,4.5,2768,"Jl. HM. Joni No.51, Teladan Bar., Kec. Medan Kota, Kota Medan, Sumatera Utara 20217, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJH0WmUVowMTARis9K2WYgan4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQwsLWKrU9uAPgaYqSSbrvnr4wjvH0XWmyIpizFN4OdoIF3KWh7bOHHBRoyebwzlpQ8brIdsdKUqytG8x_oB9mO3TrGw2q1rjE_BXx9s616eMMBmWZEnpKy2t7L8Ww_duGzlnbpw=w123-h92-k-no,Wisata Edukasi
226,WISATA ALAM KASIH,4.3,117,"7GQC+P6V, Unnamed Road, Bandar Baru, Sibolangit, Deli Serdang Regency, North Sumatra 20354, Indonesia",https://www.google.com/maps/place/?q=place_id:ChIJma6RzY4dMTARYwiPsLKPTKU,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYTI7u9IQyV6pd-l83k5xHjGUb8VIqbfIFLRQJd-2KFq48NOf6I7yjuS2yJRH-EVNaMuLErMd8aL5U6hJ67CwMWBCa0SKIieATFlrtX3hgqzQj3hYDhl_7nbLf1ewWqzbIIWYZdA=w138-h92-k-no,Wisata Edukasi
